time,open,high,low,close,tick_volume,spread,real_volume
2026-07-08 18:25:00,162.671,162.673,162.658,162.661,382,3,0
2026-07-08 18:30:00,162.661,162.704,162.656,162.688,396,3,0
2026-07-08 18:35:00,162.688,162.702,162.665,162.696,403,3,0
2026-07-08 18:40:00,162.696,162.711,162.689,162.69,305,3,0
2026-07-08 18:45:00,162.69,162.702,162.684,162.686,274,3,0
2026-07-08 18:50:00,162.686,162.688,162.655,162.663,329,3,0
2026-07-08 18:55:00,162.663,162.678,162.658,162.672,271,3,0
2026-07-08 19:00:00,162.671,162.672,162.644,162.648,347,3,0
2026-07-08 19:05:00,162.648,162.649,162.63,162.646,359,3,0
2026-07-08 19:10:00,162.646,162.656,162.633,162.649,310,3,0
2026-07-08 19:15:00,162.648,162.655,162.622,162.627,246,3,0
2026-07-08 19:20:00,162.627,162.634,162.613,162.634,272,3,0
2026-07-08 19:25:00,162.632,162.655,162.629,162.652,385,3,0
2026-07-08 19:30:00,162.652,162.657,162.63,162.632,372,3,0
2026-07-08 19:35:00,162.632,162.634,162.588,162.6,532,3,0
2026-07-08 19:40:00,162.601,162.609,162.517,162.522,806,3,0
2026-07-08 19:45:00,162.519,162.538,162.502,162.527,410,3,0
2026-07-08 19:50:00,162.527,162.54,162.523,162.528,368,3,0
2026-07-08 19:55:00,162.528,162.552,162.513,162.535,455,3,0
2026-07-08 20:00:00,162.534,162.534,162.497,162.528,398,3,0
2026-07-08 20:05:00,162.528,162.529,162.471,162.481,427,3,0
2026-07-08 20:10:00,162.481,162.49,162.442,162.489,431,3,0
2026-07-08 20:15:00,162.487,162.488,162.461,162.463,327,3,0
2026-07-08 20:20:00,162.463,162.464,162.42,162.442,373,3,0
2026-07-08 20:25:00,162.442,162.486,162.441,162.484,365,3,0
2026-07-08 20:30:00,162.484,162.493,162.462,162.464,387,3,0
2026-07-08 20:35:00,162.464,162.502,162.462,162.5,298,3,0
2026-07-08 20:40:00,162.501,162.528,162.5,162.523,282,3,0
2026-07-08 20:45:00,162.523,162.542,162.519,162.542,233,3,0
2026-07-08 20:50:00,162.542,162.554,162.53,162.547,235,3,0
2026-07-08 20:55:00,162.546,162.552,162.524,162.524,183,3,0
2026-07-08 21:00:00,162.527,162.557,162.502,162.54,268,3,0
2026-07-08 21:05:00,162.539,162.542,162.518,162.522,321,3,0
